,Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
14683,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Vincent and the Grenadines,VCT,1991,5.4,
10903,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guinea,GIN,1991,0.9,
2419,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Eswatini,SWZ,1991,13.5,
14767,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sweden,SWE,1991,11.5,
487,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Azerbaijan,AZE,1991,12.8,
14935,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tanzania,TZA,1991,0.9,
8593,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Barbados,BRB,1991,5.6,
13675,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Philippines,PHL,1991,1.3,
12961,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Namibia,NAM,1991,1.6,
9643,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Rep.",COG,1991,1.4,
7837,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Yemen, Rep.",YEM,1991,8.6,
4687,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mexico,MEX,1991,20.5,
12163,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lithuania,LTU,1991,13.9,
9265,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cameroon,CMR,1991,1.5,
15733,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Vietnam,VNM,1991,0.2,
6577,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Spain,ESP,1991,16.7,
8635,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belarus,BLR,1991,10.6,
14137,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Serbia,SRB,1991,10.2,
1957,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Czechia,CZE,1991,21.3,
10021,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominica,DMA,1991,7.8,
1999,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Denmark,DNK,1991,11.2,
10735,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ghana,GHA,1991,1.0,
14305,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovak Republic,SVK,1991,11.3,
13087,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Netherlands,NLD,1991,8.1,
13003,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nauru,NRU,1991,46.2,
6955,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tajikistan,TJK,1991,7.8,
12247,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Madagascar,MDG,1991,0.7,
9685,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Costa Rica,CRI,1991,6.6,
8803,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bhutan,BTN,1991,0.7,
613,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bangladesh,BGD,1991,1.2,
14893,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tajikistan,TJK,1991,4.7,
2167,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ecuador,ECU,1991,13.6,
4141,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Liberia,LBR,1991,6.7,
14641,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Lucia,LCA,1991,4.6,
4099,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lesotho,LSO,1991,11.4,
4183,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Libya,LBY,1991,28.1,
7501,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Arab Emirates,ARE,1991,29.3,
2335,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Eritrea,ERI,1991,2.2,
6451,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Solomon Islands,SLB,1991,13.2,
3973,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lao PDR,LAO,1991,1.4,
6325,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Singapore,SGP,1991,4.9,
7543,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Kingdom,GBR,1991,16.0,
781,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Belize,BLZ,1991,18.7,
11239,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Indonesia,IDN,1991,0.6,
14179,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Seychelles,SYC,1991,2.8,
15523,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United States,USA,1991,17.6,
13465,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Palau,PLW,1991,33.3,
1411,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Central African Republic,CAF,1991,4.1,
8971,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brazil,BRA,1991,7.4,
5989,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Rwanda,RWA,1991,2.1,
991,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Botswana,BWA,1991,14.1,
15271,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkmenistan,TKM,1991,6.3,
5611,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Papua New Guinea,PNG,1991,13.0,
10861,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guatemala,GTM,1991,5.4,
2797,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ghana,GHA,1991,5.7,
7459,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ukraine,UKR,1991,21.1,
12457,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Malta,MLT,1991,17.1,
3385,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Iraq,IRQ,1991,25.7,
1369,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Canada,CAN,1991,16.3,
8131,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Andorra,AND,1991,17.3,
9223,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cambodia,KHM,1991,0.4,
3721,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kenya,KEN,1991,3.3,
1033,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Brazil,BRA,1991,13.5,
12667,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Micronesia, Fed. Sts.",FSM,1991,22.1,
9811,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cuba,CUB,1991,8.0,
14431,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Somalia,SOM,1991,1.0,
2629,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Gabon,GAB,1991,9.3,
6787,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Suriname,SUR,1991,21.8,
11953,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Latvia,LVA,1991,12.1,
4351,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malawi,MWI,1991,2.6,
5653,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Paraguay,PRY,1991,10.8,
11491,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Jamaica,JAM,1991,5.2,
3805,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Dem. People's Rep.",PRK,1991,3.8,
15229,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkiye,TUR,1991,9.9,
9349,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Central African Republic,CAF,1991,1.0,
12415,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mali,MLI,1991,0.9,
6829,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Sweden,SWE,1991,11.6,
10945,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guinea-Bissau,GNB,1991,0.9,
9769,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Croatia,HRV,1991,12.0,
8089,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Algeria,DZA,1991,6.7,
15565,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uruguay,URY,1991,13.1,
15187,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tunisia,TUN,1991,7.2,
13843,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Romania,ROU,1991,11.4,
9181,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cabo Verde,CPV,1991,1.4,
14557,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sri Lanka,LKA,1991,0.5,
5527,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Palau,PLW,1991,46.2,
7711,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Vanuatu,VUT,1991,15.2,
6031,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Samoa,WSM,1991,38.9,
4477,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mali,MLI,1991,3.6,
14221,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sierra Leone,SLE,1991,1.0,
8887,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bosnia and Herzegovina,BIH,1991,8.0,
12709,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Moldova,MDA,1991,7.7,
9895,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Czechia,CZE,1991,16.3,
14053,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Saudi Arabia,SAU,1991,15.0,
4519,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malta,MLT,1991,22.4,
8257,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Argentina,ARG,1991,15.0,
949,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bosnia and Herzegovina,BIH,1991,12.1,
10147,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Egypt, Arab Rep.",EGY,1991,10.0,
8551,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bangladesh,BGD,1991,0.4,
2587,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,France,FRA,1991,14.3,
1453,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chad,TCD,1991,2.9,
5569,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Panama,PAN,1991,14.4,
7375,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tuvalu,TUV,1991,38.6,
1789,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cote d'Ivoire,CIV,1991,5.6,
4309,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Madagascar,MDG,1991,2.1,
5947,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Russian Federation,RUS,1991,23.7,
13801,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Qatar,QAT,1991,17.4,
1117,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bulgaria,BGR,1991,17.9,
12583,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mauritius,MUS,1991,2.3,
13423,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Pakistan,PAK,1991,1.4,
3763,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kiribati,KIR,1991,33.3,
14473,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,South Africa,ZAF,1991,4.8,
10105,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ecuador,ECU,1991,5.9,
15439,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Arab Emirates,ARE,1991,14.1,
7669,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Uzbekistan,UZB,1991,9.2,
5779,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Poland,POL,1991,17.1,
14011,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sao Tome and Principe,STP,1991,1.5,
1201,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Burundi,BDI,1991,2.3,
7165,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tonga,TON,1991,38.4,
8173,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Angola,AGO,1991,0.7,
11533,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Japan,JPN,1991,1.2,
5863,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Qatar,QAT,1991,31.9,
3133,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Honduras,HND,1991,12.5,
9853,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cyprus,CYP,1991,11.2,
15397,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ukraine,UKR,1991,11.6,
1159,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Burkina Faso,BFA,1991,1.9,
11995,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lebanon,LBN,1991,14.2,
10777,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Greece,GRC,1991,12.3,
8929,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Botswana,BWA,1991,1.8,
6745,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Vincent and the Grenadines,VCT,1991,15.6,
12541,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mauritania,MRT,1991,1.5,
2713,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Georgia,GEO,1991,13.0,
5821,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Portugal,PRT,1991,11.6,
4393,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Malaysia,MYS,1991,5.7,
11113,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Hungary,HUN,1991,15.6,
13633,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Peru,PER,1991,6.7,
8467,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Bahamas, The",BHS,1991,11.7,
1243,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cabo Verde,CPV,1991,5.3,
6703,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Lucia,LCA,1991,14.2,
15313,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tuvalu,TUV,1991,24.9,
14515,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Spain,ESP,1991,13.5,
15481,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Kingdom,GBR,1991,12.7,
10651,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Georgia,GEO,1991,8.4,
11407,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Israel,ISR,1991,15.1,
13381,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Oman,OMN,1991,8.6,
5695,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Peru,PER,1991,14.5,
235,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Angola,AGO,1991,3.4,
1075,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Brunei Darussalam,BRN,1991,6.4,
9559,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Comoros,COM,1991,1.0,
12499,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Marshall Islands,MHL,1991,30.9,
3427,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ireland,IRL,1991,12.2,
1327,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cameroon,CMR,1991,5.8,
277,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Antigua and Barbuda,ATG,1991,14.5,
2671,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Gambia, The",GMB,1991,4.6,
1285,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cambodia,KHM,1991,1.1,
11155,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iceland,ISL,1991,12.5,
3469,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Israel,ISR,1991,20.8,
2755,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Germany,DEU,1991,13.3,
12121,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Libya,LBY,1991,12.6,
4057,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lebanon,LBN,1991,26.1,
15355,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uganda,UGA,1991,0.4,
5905,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Romania,ROU,1991,15.1,
5737,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Philippines,PHL,1991,2.8,
4435,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Maldives,MDV,1991,2.9,
193,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Andorra,AND,1991,22.3,
8215,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Antigua and Barbuda,ATG,1991,4.8,
12625,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mexico,MEX,1991,11.9,
11701,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kiribati,KIR,1991,22.0,
1495,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chile,CHL,1991,20.2,
1537,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,China,CHN,1991,1.8,
7207,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Trinidad and Tobago,TTO,1991,10.7,
8047,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Albania,ALB,1991,8.2,
15607,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uzbekistan,UZB,1991,5.7,
12373,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Maldives,MDV,1991,0.8,
9937,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Denmark,DNK,1991,11.3,
15103,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tonga,TON,1991,22.6,
11071,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Honduras,HND,1991,5.2,
3847,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Rep.",KOR,1991,2.4,
7627,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Uruguay,URY,1991,20.1,
